sku ,standard_price,on_hand_stock_value,inventory_units_on_hand,average_monthly_usage,october_demand,november_demand,december_demand,january_demand,february_demand,march_demand,april_demand,may_demand,june_demand,july_demand,august_demand,september_demand,annual_demand,average_monthly_usage_trend,supplier_on_time_delivery,demand_variability_cov,lead_time_days
74725, 11 ," 8,633 ", 769 ,276,110.4,110.4,110.4,110.4,110.4,110.4,110.4,110.4,110.4,110.4,110.4,110.4,1324.8,-0.60,0.85,0.79,81
4155, 6 , 802 , 137 ,284,170.4,170.4,170.4,170.4,170.4,170.4,170.4,170.4,170.4,170.4,170.4,170.4,2044.8,-0.40,1,0.79,11
1902, 19 ," 12,817 ", 665 ,478,143.4,143.4,143.4,143.4,143.4,143.4,143.4,143.4,143.4,143.4,143.4,143.4,1720.8,-0.70,0.82,1.33,26
62209, 30 ," 34,211 "," 1,135 ",284,170.4,170.4,170.4,170.4,170.4,170.4,170.4,170.4,170.4,170.4,170.4,170.4,2044.8,-0.40,0.82,1.15,87
92572, 9 ," 1,345 ", 158 ,252,352.8,352.8,352.8,352.8,352.8,352.8,352.8,352.8,352.8,352.8,352.8,352.8,4233.6,0.40,1,0.25,37
9077, 7 ," 9,668 "," 1,431 ",414,579.6,579.6,579.6,579.6,579.6,579.6,579.6,579.6,579.6,579.6,579.6,579.6,6955.2,0.40,0.85,1.02,76
55713, 9 ," 10,858 "," 1,152 ",364,800.8,800.8,800.8,800.8,800.8,800.8,800.8,800.8,800.8,800.8,800.8,800.8,9609.6,1.20,1,1.14,66
83828, 13 ," 2,994 ", 233 ,390,312,312,312,312,312,312,312,312,312,312,312,312,3744.0,-0.20,1,0.66,21
91962, 7 ," 1,180 ", 180 ,146,262.8,262.8,262.8,262.8,262.8,262.8,262.8,262.8,262.8,262.8,262.8,262.8,3153.6,0.80,0.7,0.98,23
35453, 16 ," 7,919 ", 502 ,260,156,156,156,156,156,156,156,156,156,156,156,156,1872.0,-0.40,0.85,0.68,66
30304, 15 ," 2,543 ", 174 ,260,312,312,312,312,312,312,312,312,312,312,312,312,3744.0,0.20,0.9,0.68,23
64738, 9 ," 1,079 ", 126 ,292,438,438,438,438,438,438,438,438,438,438,438,438,5256.0,0.50,1,0.25,37
48178, 15 ," 3,258 ", 223 ,324,388.8,388.8,388.8,388.8,388.8,388.8,388.8,388.8,388.8,388.8,388.8,388.8,4665.6,0.20,0.8,0.68,23
2853, 9 ," 5,669 ", 660 ,186,279,279,279,279,279,279,279,279,279,279,279,279,3348.0,0.50,1,1.28,66
43200, 63 ," 21,326 ", 339 ,470,141,141,141,141,141,141,141,141,141,141,141,141,1692.0,-0.70,0.77,0.34,44
50356, 16 ," 4,347 ", 271 ,324,129.6,129.6,129.6,129.6,129.6,129.6,129.6,129.6,129.6,129.6,129.6,129.6,1555.2,-0.60,0.85,0.87,23
84159, 27 ," 24,452 ", 898 ,494,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,3556.8,-0.40,1,1.04,44
47194, 12 ," 3,714 ", 318 ,316,189.6,189.6,189.6,189.6,189.6,189.6,189.6,189.6,189.6,189.6,189.6,189.6,2275.2,-0.40,0.85,0.77,30
39092, 13 ," 1,513 ", 118 ,356,534,534,534,534,534,534,534,534,534,534,534,534,6408.0,0.50,1,0.42,21
67795, 26 ," 77,744 "," 2,986 ",364,509.6,509.6,509.6,509.6,509.6,509.6,509.6,509.6,509.6,509.6,509.6,509.6,6115.2,0.40,0.71,1.58,130
50338, 12 , 113 , 10 ,332,730.4,730.4,730.4,730.4,730.4,730.4,730.4,730.4,730.4,730.4,730.4,730.4,8764.8,1.20,0.85,0.25,2
91641, 42 ," 87,993 "," 2,106 ",356,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,7689.6,0.80,1,1.07,141
7834, 7 ," 2,687 ", 392 ,550,990,990,990,990,990,990,990,990,990,990,990,990,11880.0,0.80,0.7,0.33,31
47305, 12 ," 9,136 ", 769 ,390,234,234,234,234,234,234,234,234,234,234,234,234,2808.0,-0.40,0.82,1.29,37
48947, 30 ," 12,699 ", 426 ,534,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,5126.4,-0.20,1,0.28,66
27440, 15 ," 41,059 "," 2,669 ",446,267.6,267.6,267.6,267.6,267.6,267.6,267.6,267.6,267.6,267.6,267.6,267.6,3211.2,-0.40,0.85,1.72,87
9994, 23 ," 7,311 ", 314 ,308,462,462,462,462,462,462,462,462,462,462,462,462,5544.0,0.50,0.77,0.95,26
63165, 6 ," 7,712 "," 1,360 ",946,567.6,567.6,567.6,567.6,567.6,567.6,567.6,567.6,567.6,567.6,567.6,567.6,6811.2,-0.40,0.82,0.25,76
75443, 9 ," 2,651 ", 287 ,446,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,13380.0,1.50,1,0.34,37
99788, 9 ," 2,651 ", 287 ,446,981.2,981.2,981.2,981.2,981.2,981.2,981.2,981.2,981.2,981.2,981.2,981.2,11774.4,1.20,1,0.34,37
20353, 40 ," 116,998 "," 2,933 ",688,1513.6,1513.6,1513.6,1513.6,1513.6,1513.6,1513.6,1513.6,1513.6,1513.6,1513.6,1513.6,18163.2,1.20,0.82,1.06,101
49339, 8 ," 9,230 "," 1,106 ",608,547.2,547.2,547.2,547.2,547.2,547.2,547.2,547.2,547.2,547.2,547.2,547.2,6566.4,-0.10,1,1.23,35
52914, 6 ," 1,073 ", 194 ,478,286.8,286.8,286.8,286.8,286.8,286.8,286.8,286.8,286.8,286.8,286.8,286.8,3441.6,-0.40,0.7,0.54,16
36629, 8 ," 1,152 ", 141 ,204,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,2937.6,0.20,0.82,0.25,35
58871, 7 ," 5,921 ", 805 ,430,946,946,946,946,946,946,946,946,946,946,946,946,11352.0,1.20,0.82,1.24,35
18093, 11 ," 1,589 ", 145 ,196,235.2,235.2,235.2,235.2,235.2,235.2,235.2,235.2,235.2,235.2,235.2,235.2,2822.4,0.20,1,0.93,23
54978, 291 ," 63,691 ", 219 ,592,710.4,710.4,710.4,710.4,710.4,710.4,710.4,710.4,710.4,710.4,710.4,710.4,8524.8,0.20,0.7,0.52,16
92203, 9 ," 2,918 ", 323 ,204,122.4,122.4,122.4,122.4,122.4,122.4,122.4,122.4,122.4,122.4,122.4,122.4,1468.8,-0.40,1,1,37
97545, 12 ," 16,310 "," 1,372 ",502,301.2,301.2,301.2,301.2,301.2,301.2,301.2,301.2,301.2,301.2,301.2,301.2,3614.4,-0.40,0.75,0.96,66
66898, 38 ," 131,594 "," 3,470 ",624,998.4,998.4,998.4,998.4,998.4,998.4,998.4,998.4,998.4,998.4,998.4,998.4,11980.8,0.60,0.8,1.07,130
57446, 7 ," 7,706 "," 1,134 ",736,294.4,294.4,294.4,294.4,294.4,294.4,294.4,294.4,294.4,294.4,294.4,294.4,3532.8,-0.60,0.83,0.74,44
14894, 30 ," 45,130 "," 1,519 ",632,884.8,884.8,884.8,884.8,884.8,884.8,884.8,884.8,884.8,884.8,884.8,884.8,10617.6,0.40,1,0.79,76
73985, 7 ," 3,542 ", 524 ,858,1887.6,1887.6,1887.6,1887.6,1887.6,1887.6,1887.6,1887.6,1887.6,1887.6,1887.6,1887.6,22651.2,1.20,0.82,0.31,31
14430, 7 ," 3,542 ", 524 ,858,1372.8,1372.8,1372.8,1372.8,1372.8,1372.8,1372.8,1372.8,1372.8,1372.8,1372.8,1372.8,16473.6,0.60,0.82,0.31,31
32745, 19 ," 10,171 ", 544 ,656,984,984,984,984,984,984,984,984,984,984,984,984,11808.0,0.50,1,0.6,33
76211, 16 ," 6,010 ", 371 ,608,1337.6,1337.6,1337.6,1337.6,1337.6,1337.6,1337.6,1337.6,1337.6,1337.6,1337.6,1337.6,16051.2,1.20,0.85,0.61,23
97365, 10 ," 8,934 ", 879 ,1076,1936.8,1936.8,1936.8,1936.8,1936.8,1936.8,1936.8,1936.8,1936.8,1936.8,1936.8,1936.8,23241.6,0.80,0.85,0.81,23
37513, 26 ," 96,100 "," 3,691 ",680,544,544,544,544,544,544,544,544,544,544,544,544,6528.0,-0.20,0.7,1.07,123
96799, 28 ," 17,641 ", 627 ,752,1654.4,1654.4,1654.4,1654.4,1654.4,1654.4,1654.4,1654.4,1654.4,1654.4,1654.4,1654.4,19852.8,1.20,0.87,0.49,40
9310, 8 ," 5,778 ", 716 ,786,1729.2,1729.2,1729.2,1729.2,1729.2,1729.2,1729.2,1729.2,1729.2,1729.2,1729.2,1729.2,20750.4,1.20,1,0.41,44
22592, 16 ," 44,490 "," 2,766 ",688,825.6,825.6,825.6,825.6,825.6,825.6,825.6,825.6,825.6,825.6,825.6,825.6,9907.2,0.20,0.82,1,97
3596, 38 ," 46,041 "," 1,207 ",794,1985,1985,1985,1985,1985,1985,1985,1985,1985,1985,1985,1985,23820.0,1.50,0.83,0.43,81
85238, 17 ," 7,258 ", 437 ,728,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,2620.8,-0.70,0.7,0.54,23
21639, 16 ," 13,622 ", 849 ,786,628.8,628.8,628.8,628.8,628.8,628.8,628.8,628.8,628.8,628.8,628.8,628.8,7545.6,-0.20,0.7,1.12,23
67331, 14 ," 15,291 "," 1,109 ",810,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,14580.0,0.50,0.8,0.42,66
37199, 10 ," 3,659 ", 352 ,688,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,12384.0,0.50,0.82,0.71,16
95172, 86 ," 65,349 ", 758 ,236,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,1132.8,-0.60,0.7,1.87,44
89009, 244 ," 399,712 "," 1,635 ",866,2165,2165,2165,2165,2165,2165,2165,2165,2165,2165,2165,2165,25980.0,1.50,0.8,0.57,81
18054, 8 ," 10,286 "," 1,361 ",494,197.6,197.6,197.6,197.6,197.6,197.6,197.6,197.6,197.6,197.6,197.6,197.6,2371.2,-0.60,1,0.95,66
88086, 14 ," 16,456 "," 1,201 ",486,729,729,729,729,729,729,729,729,729,729,729,729,8748.0,0.50,1,0.75,78
1200, 11 ," 2,827 ", 257 ,446,356.8,356.8,356.8,356.8,356.8,356.8,356.8,356.8,356.8,356.8,356.8,356.8,4281.6,-0.20,1,1.27,11
92167, 19 ," 10,259 ", 538 ,744,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,13392.0,0.50,0.85,0.75,23
73299, 9 ," 20,300 "," 2,223 ",406,609,609,609,609,609,609,609,609,609,609,609,609,7308.0,0.50,1,2.05,66
85782, 127 ," 160,102 "," 1,264 ",988,1778.4,1778.4,1778.4,1778.4,1778.4,1778.4,1778.4,1778.4,1778.4,1778.4,1778.4,1778.4,21340.8,0.80,0.75,0.43,66
16740, 25 ," 72,221 "," 2,908 ",592,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,2131.2,-0.70,1,1,123
5590, 29 ," 42,508 "," 1,470 ",680,612,612,612,612,612,612,612,612,612,612,612,612,7344.0,-0.10,0.75,0.66,76
42673, 12 ," 13,504 "," 1,116 ",454,998.8,998.8,998.8,998.8,998.8,998.8,998.8,998.8,998.8,998.8,998.8,998.8,11985.6,1.20,0.85,0.72,78
83165, 8 ," 60,934 "," 8,106 ",1610,483,483,483,483,483,483,483,483,483,483,483,483,5796.0,-0.70,1,1.32,90
10728, 7 ," 8,100 "," 1,094 ",720,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,15552.0,0.80,1,0.93,37
4948, 6 ," 1,446 ", 252 ,608,1337.6,1337.6,1337.6,1337.6,1337.6,1337.6,1337.6,1337.6,1337.6,1337.6,1337.6,1337.6,16051.2,1.20,1,1.02,11
36464, 5 ," 30,759 "," 5,595 ",1626,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,5853.6,-0.70,0.7,1.13,66
89822, 5 ," 5,406 "," 1,075 ",284,624.8,624.8,624.8,624.8,624.8,624.8,624.8,624.8,624.8,624.8,624.8,624.8,7497.6,1.20,0.9,1.14,73
70136, 23 ," 44,979 "," 1,987 ",1238,1857,1857,1857,1857,1857,1857,1857,1857,1857,1857,1857,1857,22284.0,0.50,0.82,0.56,66
28, 7 ," 3,574 ", 477 ,922,2028.4,2028.4,2028.4,2028.4,2028.4,2028.4,2028.4,2028.4,2028.4,2028.4,2028.4,2028.4,24340.8,1.20,0.75,0.37,23
60356, 13 ," 17,198 "," 1,337 ",938,2345,2345,2345,2345,2345,2345,2345,2345,2345,2345,2345,2345,28140.0,1.50,0.83,0.5,61
49056, 8 ," 11,183 "," 1,359 ",1012,1214.4,1214.4,1214.4,1214.4,1214.4,1214.4,1214.4,1214.4,1214.4,1214.4,1214.4,1214.4,14572.8,0.20,0.8,0.85,35
68656, 7 ," 48,218 "," 6,505 ",1562,3436.4,3436.4,3436.4,3436.4,3436.4,3436.4,3436.4,3436.4,3436.4,3436.4,3436.4,3436.4,41236.8,1.20,0.88,1.5,66
96831, 26 ," 71,274 "," 2,737 ",914,548.4,548.4,548.4,548.4,548.4,548.4,548.4,548.4,548.4,548.4,548.4,548.4,6580.8,-0.40,0.75,0.54,123
27776, 8 ," 29,044 "," 3,834 ",778,933.6,933.6,933.6,933.6,933.6,933.6,933.6,933.6,933.6,933.6,933.6,933.6,11203.2,0.20,0.85,1.22,94
96362, 10 ," 1,713 ", 172 ,744,1041.6,1041.6,1041.6,1041.6,1041.6,1041.6,1041.6,1041.6,1041.6,1041.6,1041.6,1041.6,12499.2,0.40,1,0.51,12
95225, 6 ," 10,485 "," 1,681 ",1230,492,492,492,492,492,492,492,492,492,492,492,492,5904.0,-0.60,1,1.02,30
7909, 18 ," 7,924 ", 439 ,1076,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,19368.0,0.50,0.91,0.6,16
91789, 7 ," 3,738 ", 528 ,1190,714,714,714,714,714,714,714,714,714,714,714,714,8568.0,-0.40,0.7,0.19,23
72449, 11 ," 4,642 ", 426 ,946,1419,1419,1419,1419,1419,1419,1419,1419,1419,1419,1419,1419,17028.0,0.50,0.82,0.49,19
27154, 8 ," 17,864 "," 2,161 ",1068,961.2,961.2,961.2,961.2,961.2,961.2,961.2,961.2,961.2,961.2,961.2,961.2,11534.4,-0.10,1,1.3,37
83201, 7 ," 18,485 "," 2,477 ",906,362.4,362.4,362.4,362.4,362.4,362.4,362.4,362.4,362.4,362.4,362.4,362.4,4348.8,-0.60,1,0.94,66
75182, 7 ," 32,835 "," 4,642 ",1780,3204,3204,3204,3204,3204,3204,3204,3204,3204,3204,3204,3204,38448.0,0.80,0.85,1.39,44
65708, 18 ," 18,143 "," 1,028 ",1360,2992,2992,2992,2992,2992,2992,2992,2992,2992,2992,2992,2992,35904.0,1.20,0.82,0.57,30
20959, 7 ," 50,725 "," 6,797 ",1658,994.8,994.8,994.8,994.8,994.8,994.8,994.8,994.8,994.8,994.8,994.8,994.8,11937.6,-0.40,1,1.48,66
90521, 9 ," 1,226 ", 135 ,810,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,15552.0,0.60,0.82,0.52,8
74990, 9 ," 12,512 "," 1,448 ",962,2116.4,2116.4,2116.4,2116.4,2116.4,2116.4,2116.4,2116.4,2116.4,2116.4,2116.4,2116.4,25396.8,1.20,1,0.94,37
92765, 7 ," 25,582 "," 3,428 ",826,743.4,743.4,743.4,743.4,743.4,743.4,743.4,743.4,743.4,743.4,743.4,743.4,8920.8,-0.10,1,1.5,66
31580, 15 ," 3,541 ", 234 ,1166,2915,2915,2915,2915,2915,2915,2915,2915,2915,2915,2915,2915,34980.0,1.50,0.82,0.32,12
48074, 12 ," 22,849 "," 1,888 ",1166,1632.4,1632.4,1632.4,1632.4,1632.4,1632.4,1632.4,1632.4,1632.4,1632.4,1632.4,1632.4,19588.8,0.40,0.75,0.38,78
79112, 27 ," 86,818 "," 3,276 ",1400,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,25200.0,0.50,1,0.43,130
70415, 8 ," 15,639 "," 1,858 ",1020,612,612,612,612,612,612,612,612,612,612,612,612,7344.0,-0.40,0.85,1.15,37
99848, 28 ," 180,017 "," 6,467 ",1496,3740,3740,3740,3740,3740,3740,3740,3740,3740,3740,3740,3740,44880.0,1.50,1,0.83,130
52705, 8 ," 13,219 "," 1,588 ",1278,1533.6,1533.6,1533.6,1533.6,1533.6,1533.6,1533.6,1533.6,1533.6,1533.6,1533.6,1533.6,18403.2,0.20,1,0.75,37
73292, 32 ," 35,299 "," 1,114 ",1350,1890,1890,1890,1890,1890,1890,1890,1890,1890,1890,1890,1890,22680.0,0.40,1,0.18,101
68878, 35 ," 284,676 "," 8,071 ",1536,2764.8,2764.8,2764.8,2764.8,2764.8,2764.8,2764.8,2764.8,2764.8,2764.8,2764.8,2764.8,33177.6,0.80,0.82,1.07,123
93732, 16 ," 15,723 ", 967 ,1416,3115.2,3115.2,3115.2,3115.2,3115.2,3115.2,3115.2,3115.2,3115.2,3115.2,3115.2,3115.2,37382.4,1.20,0.8,0.49,30
30570, 27 ," 23,774 ", 880 ,1440,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,31104.0,0.80,1,0.35,41
13833, 6 ," 13,396 "," 2,099 ",1400,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,20160.0,0.20,0.82,0.3,76
99935, 25 ," 138,688 "," 5,505 ",1246,747.6,747.6,747.6,747.6,747.6,747.6,747.6,747.6,747.6,747.6,747.6,747.6,8971.2,-0.40,0.75,0.86,123
69877, 33 ," 90,602 "," 2,762 ",1376,3027.2,3027.2,3027.2,3027.2,3027.2,3027.2,3027.2,3027.2,3027.2,3027.2,3027.2,3027.2,36326.4,1.20,1,0.57,87
78653, 7 ," 15,048 "," 2,193 ",2176,3916.8,3916.8,3916.8,3916.8,3916.8,3916.8,3916.8,3916.8,3916.8,3916.8,3916.8,3916.8,47001.6,0.80,1,0.99,23
39066, 17 ," 19,381 "," 1,165 ",1626,650.4,650.4,650.4,650.4,650.4,650.4,650.4,650.4,650.4,650.4,650.4,650.4,7804.8,-0.60,1,0.56,30
63422, 13 ," 17,340 "," 1,381 ",1642,4105,4105,4105,4105,4105,4105,4105,4105,4105,4105,4105,4105,49260.0,1.50,0.85,0.63,30
19662, 23 ," 18,236 ", 810 ,1738,1390.4,1390.4,1390.4,1390.4,1390.4,1390.4,1390.4,1390.4,1390.4,1390.4,1390.4,1390.4,16684.8,-0.20,1,0.25,41
37118, 129 ," 164,863 "," 1,279 ",1868,2241.6,2241.6,2241.6,2241.6,2241.6,2241.6,2241.6,2241.6,2241.6,2241.6,2241.6,2241.6,26899.2,0.20,1,0.3,58
80338, 5 ," 49,099 "," 9,149 ",2700,3780,3780,3780,3780,3780,3780,3780,3780,3780,3780,3780,3780,45360.0,0.40,0.7,0.97,73
75377, 130 ," 242,701 "," 1,873 ",1764,2646,2646,2646,2646,2646,2646,2646,2646,2646,2646,2646,2646,31752.0,0.50,0.8,0.36,66
58345, 31 ," 126,469 "," 4,042 ",1884,4710,4710,4710,4710,4710,4710,4710,4710,4710,4710,4710,4710,56520.0,1.50,1,0.61,87
20968, 16 ," 11,443 ", 705 ,696,1740,1740,1740,1740,1740,1740,1740,1740,1740,1740,1740,1740,20880.0,1.50,0.8,0.93,26
33663, 31 ," 92,390 "," 2,964 ",1974,2763.6,2763.6,2763.6,2763.6,2763.6,2763.6,2763.6,2763.6,2763.6,2763.6,2763.6,2763.6,33163.2,0.40,1,0.56,66
82122, 11 ," 47,937 "," 4,433 ",1480,3256,3256,3256,3256,3256,3256,3256,3256,3256,3256,3256,3256,39072.0,1.20,0.82,0.6,108
66529, 9 ," 14,666 "," 1,697 ",1706,3070.8,3070.8,3070.8,3070.8,3070.8,3070.8,3070.8,3070.8,3070.8,3070.8,3070.8,3070.8,36849.6,0.80,1,0.58,37
37616, 10 ," 21,276 "," 2,030 ",1892,2838,2838,2838,2838,2838,2838,2838,2838,2838,2838,2838,2838,34056.0,0.50,0.82,0.96,26
23498, 29 ," 32,665 "," 1,123 ",1982,4360.4,4360.4,4360.4,4360.4,4360.4,4360.4,4360.4,4360.4,4360.4,4360.4,4360.4,4360.4,52324.8,1.20,1,0.3,44
79740, 25 ," 46,394 "," 1,847 ",2322,1393.2,1393.2,1393.2,1393.2,1393.2,1393.2,1393.2,1393.2,1393.2,1393.2,1393.2,1393.2,16718.4,-0.40,1,0.43,44
37451, 11 ," 45,806 "," 4,249 ",1916,1149.6,1149.6,1149.6,1149.6,1149.6,1149.6,1149.6,1149.6,1149.6,1149.6,1149.6,1149.6,13795.2,-0.40,0.8,0.39,108
44086, 11 ," 17,260 "," 1,549 ",1924,1154.4,1154.4,1154.4,1154.4,1154.4,1154.4,1154.4,1154.4,1154.4,1154.4,1154.4,1154.4,13852.8,-0.40,1,0.25,61
63214, 6 ," 5,877 ", 916 ,2168,3902.4,3902.4,3902.4,3902.4,3902.4,3902.4,3902.4,3902.4,3902.4,3902.4,3902.4,3902.4,46828.8,0.80,1,0.17,33
93600, 6 ," 7,851 "," 1,291 ",2758,1103.2,1103.2,1103.2,1103.2,1103.2,1103.2,1103.2,1103.2,1103.2,1103.2,1103.2,1103.2,13238.4,-0.60,1,0.47,19
13702, 5 ," 5,909 "," 1,136 ",2774,3051.4,3051.4,3051.4,3051.4,3051.4,3051.4,3051.4,3051.4,3051.4,3051.4,3051.4,3051.4,36616.8,0.10,1,0.51,15
61579, 6 ," 6,626 "," 1,186 ",2766,1659.6,1659.6,1659.6,1659.6,1659.6,1659.6,1659.6,1659.6,1659.6,1659.6,1659.6,1659.6,19915.2,-0.40,0.8,0.47,16
35565, 5 ," 4,451 ", 840 ,2774,4993.2,4993.2,4993.2,4993.2,4993.2,4993.2,4993.2,4993.2,4993.2,4993.2,4993.2,4993.2,59918.4,0.80,1,0.52,11
25338, 8 ," 47,979 "," 6,098 ",2710,2168,2168,2168,2168,2168,2168,2168,2168,2168,2168,2168,2168,26016.0,-0.20,0.85,0.52,87
84184, 12 ," 73,997 "," 6,230 ",3494,1048.2,1048.2,1048.2,1048.2,1048.2,1048.2,1048.2,1048.2,1048.2,1048.2,1048.2,1048.2,12578.4,-0.70,0.7,0.59,62
3757, 12 ," 6,655 ", 533 ,2798,6995,6995,6995,6995,6995,6995,6995,6995,6995,6995,6995,6995,83940.0,1.50,1,0.33,12
73327, 13 ," 43,192 "," 3,343 ",3316,7295.2,7295.2,7295.2,7295.2,7295.2,7295.2,7295.2,7295.2,7295.2,7295.2,7295.2,7295.2,87542.4,1.20,0.7,0.65,33
43888, 7 ," 89,048 "," 13,155 ",2862,858.6,858.6,858.6,858.6,858.6,858.6,858.6,858.6,858.6,858.6,858.6,858.6,10303.2,-0.70,0.82,1.21,87
67863, 6 ," 6,438 "," 1,128 ",2984,4476,4476,4476,4476,4476,4476,4476,4476,4476,4476,4476,4476,53712.0,0.50,0.85,0.62,12
69223, 6 ," 5,244 ", 890 ,2734,3280.8,3280.8,3280.8,3280.8,3280.8,3280.8,3280.8,3280.8,3280.8,3280.8,3280.8,3280.8,39369.6,0.20,0.8,0.29,16
64275, 7 ," 38,129 "," 5,866 ",3348,5356.8,5356.8,5356.8,5356.8,5356.8,5356.8,5356.8,5356.8,5356.8,5356.8,5356.8,5356.8,64281.6,0.60,0.82,0.6,58
37406, 7 ," 151,412 "," 20,289 ",5240,6288,6288,6288,6288,6288,6288,6288,6288,6288,6288,6288,6288,75456.0,0.20,1,1.39,66
51158, 10 ," 112,237 "," 10,820 ",4746,5695.2,5695.2,5695.2,5695.2,5695.2,5695.2,5695.2,5695.2,5695.2,5695.2,5695.2,5695.2,68342.4,0.20,1,0.8,66
80784, 7 ," 55,593 "," 7,449 ",3922,3137.6,3137.6,3137.6,3137.6,3137.6,3137.6,3137.6,3137.6,3137.6,3137.6,3137.6,3137.6,37651.2,-0.20,1,0.61,66
76236, 122 ," 575,272 "," 4,711 ",3574,4288.8,4288.8,4288.8,4288.8,4288.8,4288.8,4288.8,4288.8,4288.8,4288.8,4288.8,4288.8,51465.6,0.20,0.82,0.48,66
55531, 13 ," 37,031 "," 2,933 ",2224,3113.6,3113.6,3113.6,3113.6,3113.6,3113.6,3113.6,3113.6,3113.6,3113.6,3113.6,3113.6,37363.2,0.40,1,0.51,58
70588, 8 ," 8,415 "," 1,022 ",2936,1761.6,1761.6,1761.6,1761.6,1761.6,1761.6,1761.6,1761.6,1761.6,1761.6,1761.6,1761.6,21139.2,-0.40,0.85,0.29,20
97736, 10 ," 262,331 "," 25,846 ",4658,7452.8,7452.8,7452.8,7452.8,7452.8,7452.8,7452.8,7452.8,7452.8,7452.8,7452.8,7452.8,89433.6,0.60,0.85,0.68,181
92696, 11 ," 13,973 "," 1,254 ",3662,3295.8,3295.8,3295.8,3295.8,3295.8,3295.8,3295.8,3295.8,3295.8,3295.8,3295.8,3295.8,39549.6,-0.10,0.83,0.24,23
98395, 81 ," 114,228 "," 1,418 ",3534,4240.8,4240.8,4240.8,4240.8,4240.8,4240.8,4240.8,4240.8,4240.8,4240.8,4240.8,4240.8,50889.6,0.20,1,0.27,37
64372, 6 ," 26,702 "," 4,586 ",4108,2464.8,2464.8,2464.8,2464.8,2464.8,2464.8,2464.8,2464.8,2464.8,2464.8,2464.8,2464.8,29577.6,-0.40,0.7,0.25,51
57822, 17 ," 133,869 "," 7,654 ",5426,9766.8,9766.8,9766.8,9766.8,9766.8,9766.8,9766.8,9766.8,9766.8,9766.8,9766.8,9766.8,117201.6,0.80,0.7,0.49,58
66250, 18 ," 345,099 "," 18,765 ",5538,13845,13845,13845,13845,13845,13845,13845,13845,13845,13845,13845,13845,166140.0,1.50,0.7,0.7,108
9755, 56 ," 113,320 "," 2,038 ",5764,6916.8,6916.8,6916.8,6916.8,6916.8,6916.8,6916.8,6916.8,6916.8,6916.8,6916.8,6916.8,83001.6,0.20,0.78,0.79,11
26942, 13 ," 49,543 "," 3,770 ",5094,4075.2,4075.2,4075.2,4075.2,4075.2,4075.2,4075.2,4075.2,4075.2,4075.2,4075.2,4075.2,48902.4,-0.20,0.83,0.44,35
9797, 7 ," 158,885 "," 21,188 ",8634,15541.2,15541.2,15541.2,15541.2,15541.2,15541.2,15541.2,15541.2,15541.2,15541.2,15541.2,15541.2,186494.4,0.80,1,0.83,66
93898, 7 ," 37,261 "," 4,993 ",5442,11972.4,11972.4,11972.4,11972.4,11972.4,11972.4,11972.4,11972.4,11972.4,11972.4,11972.4,11972.4,143668.8,1.20,1,0.9,23
91055, 10 ," 117,929 "," 11,283 ",5142,11312.4,11312.4,11312.4,11312.4,11312.4,11312.4,11312.4,11312.4,11312.4,11312.4,11312.4,11312.4,135748.8,1.20,0.82,0.39,108
33116, 13 ," 42,788 "," 3,268 ",5796,4636.8,4636.8,4636.8,4636.8,4636.8,4636.8,4636.8,4636.8,4636.8,4636.8,4636.8,4636.8,55641.6,-0.20,1,0.34,35
86564, 7 ," 39,728 "," 5,323 ",6856,9598.4,9598.4,9598.4,9598.4,9598.4,9598.4,9598.4,9598.4,9598.4,9598.4,9598.4,9598.4,115180.8,0.40,1,0.74,23
4642, 8 ," 101,798 "," 13,446 ",6654,9315.6,9315.6,9315.6,9315.6,9315.6,9315.6,9315.6,9315.6,9315.6,9315.6,9315.6,9315.6,111787.2,0.40,1,0.66,66
